PC1,PC2,PC3,Cluster
1.4851015255964026,-1.4554741291749218,1.6290808477468237,0
-0.8905672177613944,0.4048605424710878,1.5703854735958185,1
-1.648042026406107,-0.7042989550164727,-1.1945165499142114,1
1.3928869316894361,3.124058931610181,1.0217264253062215,0
1.4931792529280927,3.392659521881521,2.913837125572931,0
0.5880123335312477,0.2854585740996148,3.5438326847418877,0
-2.423643725665203,-1.666448489881282,-0.3849208822468871,1
2.228489574937379,0.9849670332421333,-1.8000594695685983,0
-0.9015845027543653,-0.8871064306026831,1.4360463448491598,1
-0.6905678323371147,0.8984854311821124,2.1118049753464367,1
0.42582043323007024,-0.12789830936383229,-1.5578151051246543,0
-2.7676126314800644,-1.6037794620398014,-1.8746622552686045,1
0.8862821044452851,1.8089085042271136,-2.8521686479670323,0
-1.328558081928384,-0.7539045567088626,-0.04793125500971302,1
-1.4400351986361943,0.7448201262564074,1.0440115928494842,1
-1.704798403556867,0.416433098308026,-0.7603593961206137,1
-1.8268915083050687,0.427514380187068,0.6015392926478025,1
3.1286443495112897,-1.8166407625932184,0.6422595229155708,0
3.400843994544797,2.0612681770896915,0.09655509445596042,0
1.8620618514322962,-0.7315307986837413,0.12068908674959665,0
-0.3661591074683552,1.250708524021941,-1.5870316834576768,1
0.6446660068977106,-2.776044967680844,1.4643261982035147,0
2.3349902400772096,-0.21672839682958778,-2.752278698632351,0
0.009990492973128897,-2.3789950612354986,1.504069976553044,1
1.1570223919669114,0.06177560474559804,0.6543558563705462,0
-1.1288078574344949,1.4876592862730873,-0.8016936004307312,1
-0.8489923094334585,-0.9624637146167951,-0.0894720699707188,1
-1.0856467920751043,-1.8961399662032516,1.4172597634900146,1
-2.202620304411434,-0.6782891139362685,-0.5090926876511791,1
-0.566406538129563,0.8309454043790266,-0.6480776515728905,1
0.56970167306716,-0.06598857109682336,3.3915464433962104,0
-1.2060564095788289,-1.4471385876720761,1.2115765329392245,1
1.1265532702131786,0.011309152522130056,0.7152311475247177,0
2.7273795807714767,-0.8055949515892459,0.7144281671086034,0
5.252992589150624,-0.9303038005512616,1.2458253079392856,0
-0.17417923440877162,0.3877375338975473,0.9327797205420355,1
-0.17230114747993763,-0.1739821955107025,0.7775388623233462,1
-0.2480789768111107,1.1869435087756672,1.7241012618043625,1
-1.0351074133510785,1.2160677953628787,-2.6327505869035375,1
1.323825665105318,1.3406277774639321,1.7508516353545094,0
0.8861426276946536,-1.7605743808344543,-0.5515827580511549,0
-0.06286097617049258,1.0662542979769767,0.7672770697373813,1
-3.143558356854903,0.9466580745637155,0.6814909075737795,1
3.0525735895383863,-0.7086506076869433,-0.3968445568633198,0
1.7485123387796797,-0.6433317438558739,-3.1114907471261817,0
-1.525748629846279,-1.7669687435860613,-2.512116652802064,1
1.0068938868372221,-2.3436446369438806,2.053152696645519,0
-0.9929164145643914,-0.12681024712105246,-0.8957605908360299,1
-2.156464400278415,-2.3546835751239032,-0.47634726286135504,1
0.17351673586410293,-1.0464662697178806,1.032193160038536,1
-1.3143068901939565,0.704844936864661,-0.3337193853266444,1
-1.3279178231436708,-2.6146007503011215,-0.6209634226985211,1
-1.228194451921722,0.6391796290391958,-1.8521787215838392,1
-0.952990758081302,-0.3796832003589026,-1.0282920721283482,1
-0.5623261383046244,0.6903757313422975,-0.141139621352202,1
0.8398112041915133,2.754072639590386,0.9843867916007784,0
-0.14014533149437064,0.8461191187433337,-3.2377152185866205,1
-1.6537544262664232,0.4289888143478614,-1.1550770977800162,1
0.30407602345879187,-0.8723028508742884,-2.599160064430594,1
1.811492292032343,0.9905356108157223,2.9408222071181074,0
-0.6909772054271394,1.0481928014646515,1.8550668172223557,1
0.7594756665820642,0.5840543117031838,-2.2519200004644837,0
-2.15492027569681,-0.5493431165569977,1.429390104030983,1
0.335243809972613,1.1101633137319977,0.37219291058574433,0
-0.1370606636857649,0.7101017963429127,-1.566955918436778,1
-2.330256501686274,0.009656798374293604,-2.7492908388119353,1
0.11710376073591795,0.16010270234593657,0.7996391978596942,1
0.20562237082357174,-1.5788629208826575,-0.2224429497424368,1
0.9467538349588676,1.8447404277092567,5.206272752405668,0
0.9418511572865376,-0.46378705367512946,1.5765416844039553,0
-2.3928943792850523,1.1740323481914088,0.8423634248648811,1
0.3869064846708907,0.3821243650133941,-1.0610730159268196,0
6.66799994732498,-1.7703192914141765,2.1023573460977922,0
-1.8748566410780045,-1.5113751638593673,0.40507523149185465,1
1.2431144489799286,0.8721717054864546,-0.41674412965588065,0
0.5637219940890813,-2.0580915198594663,1.4849571552486625,0
0.3350657694640159,-0.16871695785773566,0.5829591568464628,1
1.4663872921421766,-0.9898935904399884,-0.5319075969696662,0
-3.091694377939669,-0.8406092175813682,2.981270555591463,1
-4.907152850478218,1.384011644968228,1.2333302819992487,1
-0.9083550244607959,-1.2848596130696615,0.5523326953261446,1
-0.9309228156724316,-0.8126233677920626,1.2969498448937862,1
0.6922551108690826,-1.6850874079246272,-0.6060098641145238,0
2.297792221590361,-0.24002080371621753,0.6575224937664672,0
-2.5444470703028332,-0.005231354929992038,-0.4546024734679415,1
-1.2200203032042927,-1.7965859827215516,-2.007732760540762,1
2.1338523241131755,-1.6804202879065242,0.6309313288112222,0
1.1089465535513523,1.5710053549865572,-1.3330425319751404,0
-0.13343305106255862,-0.4642786207322834,-0.5645073347006738,1
-2.8455645129572593,1.7585591756150514,1.365483143667077,1
-0.3733197158106925,-1.0193669166715784,-0.274777761391285,1
-2.0059654722404154,-1.9306261707254881,1.1850557519371114,1
0.774489375897152,0.2763258510148341,-1.4378845922624817,0
3.815159144282824,0.23935420740429864,1.0165066866808077,0
0.15358651746012614,1.378278931783788,0.24720637055146158,1
-0.5985917560601124,-0.9076087242077648,-1.076715116852285,1
2.5539153791833455,1.6252680095341807,2.0115725586365194,0
1.479645427748752,0.298628195809422,2.4138935465340112,0
0.7501742792136659,-2.141019880564894,1.9549314504240445,0
1.6504256380466231,-1.1865277453477694,0.24678389747933097,0
0.15597016793194834,-2.5203491099538455,-1.581775925714418,1
-0.20878174968168625,1.5797178062668091,1.6323627313632691,1
-1.0331714639353842,-0.008820681622461298,-0.5343947193852603,1
1.5532665695260848,0.07822906598415079,0.5690929156498027,0
2.1083777973754554,-0.49106171833737816,0.9676967714803942,0
1.3892758234600093,-2.330432207008722,-0.6480745846206694,0
-0.45578176311407925,-0.3662412826259221,0.7568498866077563,1
2.2250895113675315,-0.8929643227187986,-0.5574581322452754,0
0.3232544643810818,-2.9427789589659388,0.7301784346016643,1
1.8500687142626735,0.6812991575786288,1.6902589604235303,0
0.556766983874052,0.35307941613956373,-2.1435833598755396,0
5.028886402768016,-3.227285587089118,-1.198234969754075,0
2.223060585299531,2.2493920400675727,1.7781838575064035,0
-0.019690058425533598,1.927769076760933,-0.7167198259820388,1
1.3845763867708716,-2.343936460824809,1.7924868935194638,0
-0.15181805200867834,1.0777317731171692,-1.799447371954034,1
-0.015462219285871426,0.25464313136948513,0.5598905367422671,1
-2.2225302723411935,0.19818871185078168,-1.3352037600099618,1
-0.9556111665750626,-2.0747666831837783,-0.44815221732395394,1
0.16567725597468919,-0.3212202969956569,-1.193300027378024,1
-4.70102674583788,-0.0948317947210947,-1.4902400899041757,1
-1.607718272599609,0.42147053078671554,0.6426822448831064,1
2.978005415319562,2.6493296380130564,-0.5674288194949103,0
